User_ID,Job_ID,User_Skills,Job_Requirements,User_Skill_Count,Job_Req_Count,Skill_Overlap_Count,Match_Score_Band,Education_Level,Experience_Years,Location,Job_Role
U109203,J209203,"Machine Learning, AWS, Python, Communication, Statistics, NLP, Docker","Java, Communication, TensorFlow, Leadership, Pandas, NLP",7,6,2,Medium,Bachelor,4,Chennai,Software Engineer
U109204,J209204,"NLP, Kubernetes, Machine Learning","Tableau, Excel, SQL, Kubernetes",3,4,1,Low,High School,0,Hyderabad,Data Analyst
U109205,J209205,"SQL, Data Analysis, Python, Docker, TensorFlow, Excel, Pandas","AWS, Python, C++, Pandas, TensorFlow, Tableau",7,6,3,Medium,Master,3,Hyderabad,Data Analyst
U109206,J209206,"Python, Deep Learning, Leadership, AWS, Java, Communication, Kubernetes","TensorFlow, Power BI, Data Analysis, Machine Learning, Java",7,5,1,Low,PhD,0,Bangalore,Data Analyst
U109207,J209207,"NumPy, Python, Data Analysis, Java, C++, Statistics","Statistics, Docker, NumPy, NLP, Machine Learning",6,5,2,Medium,Master,10,Chennai,ML Engineer
U109208,J209208,"C++, Power BI, Excel, Leadership, Tableau, Machine Learning","Python, TensorFlow, Power BI",6,3,1,Medium,PhD,2,Hyderabad,Backend Developer
U109209,J209209,"Statistics, Python, Java, Leadership, Data Analysis, Deep Learning","Statistics, Communication, TensorFlow",6,3,1,Medium,PhD,4,Pune,Backend Developer
U109210,J209210,"Java, Data Analysis, Python, NumPy","Statistics, Data Analysis, SQL, AWS, NumPy, Pandas, NLP",4,7,2,Low,PhD,9,Pune,DevOps Engineer
U109211,J209211,"Machine Learning, NLP, Excel, TensorFlow, Leadership, NumPy","Tableau, Python, Deep Learning, Data Analysis, Java, Communication, C++",6,7,0,Low,High School,4,Pune,Data Scientist
U109212,J209212,"Deep Learning, Pandas, Java, Statistics","AWS, Leadership, NumPy, TensorFlow, Excel, C++",4,6,0,Low,PhD,7,Bangalore,DevOps Engineer
U109213,J209213,"TensorFlow, Docker, Deep Learning, SQL","Statistics, Data Analysis, SQL, Pandas, Machine Learning",4,5,1,Low,Bachelor,0,Bangalore,DevOps Engineer
U109214,J209214,"NLP, AWS, Kubernetes, TensorFlow, Python, Docker","NumPy, SQL, Machine Learning, Deep Learning, Power BI, Tableau, Excel",6,7,0,Low,High School,5,Chennai,Business Analyst
U109215,J209215,"Power BI, Communication, C++, Leadership, TensorFlow, Python, Statistics","Excel, Deep Learning, Statistics",7,3,1,Medium,Master,10,Mumbai,DevOps Engineer
U109216,J209216,"Machine Learning, Excel, Java, SQL","Excel, Docker, AWS, Kubernetes",4,4,1,Low,Master,9,Mumbai,ML Engineer
U109217,J209217,"Data Analysis, Tableau, Python","Python, Leadership, Statistics, Java",3,4,1,Low,PhD,8,Bangalore,Data Scientist
U109218,J209218,"Data Analysis, Power BI, TensorFlow, Communication, SQL, Pandas","SQL, Pandas, Java, Data Analysis, Leadership, Deep Learning",6,6,3,Medium,High School,9,Mumbai,ML Engineer
U109219,J209219,"Tableau, Deep Learning, Docker","Kubernetes, AWS, Docker",3,3,1,Medium,PhD,3,Delhi,Data Analyst
U109220,J209220,"SQL, Statistics, Java","Tableau, Power BI, AWS, Data Analysis, Java, Leadership, NLP",3,7,1,Low,Master,4,Pune,Backend Developer
U109221,J209221,"Communication, Kubernetes, AWS, Docker","Excel, Python, Pandas, Leadership, Kubernetes, C++, NLP",4,7,1,Low,PhD,5,Hyderabad,Software Engineer
U109222,J209222,"Communication, Python, C++","Java, TensorFlow, C++, Communication, NLP, Tableau",3,6,2,Medium,Bachelor,6,Hyderabad,DevOps Engineer
U109223,J209223,"Statistics, Excel, Kubernetes, Python","Communication, Kubernetes, Data Analysis, Java, Power BI, C++, TensorFlow",4,7,1,Low,Bachelor,8,Hyderabad,DevOps Engineer
U109224,J209224,"Data Analysis, Power BI, Excel, Machine Learning, Java","Deep Learning, Data Analysis, Excel, Python",5,4,2,Medium,PhD,7,Bangalore,Business Analyst
U109225,J209225,"Power BI, C++, Statistics, Java, Machine Learning, TensorFlow, Deep Learning","Java, Pandas, Docker, Machine Learning, Kubernetes, Tableau",7,6,2,Medium,Bachelor,10,Pune,DevOps Engineer
U109226,J209226,"Kubernetes, Java, TensorFlow, Data Analysis, Python","TensorFlow, Kubernetes, NLP, Data Analysis, Tableau",5,5,3,Medium,High School,3,Chennai,Software Engineer
U109227,J209227,"TensorFlow, Python, Statistics, NumPy, Java, Data Analysis","Java, NLP, AWS, Statistics, Python",6,5,3,Medium,Bachelor,1,Bangalore,Backend Developer
U109228,J209228,"TensorFlow, Tableau, Machine Learning, Pandas, Java","Pandas, Machine Learning, Kubernetes, Statistics, Excel",5,5,2,Medium,High School,5,Bangalore,Data Scientist
U109229,J209229,"Docker, Machine Learning, AWS, Kubernetes, NumPy","Python, Pandas, NumPy, Tableau",5,4,1,Low,PhD,7,Pune,DevOps Engineer
U109230,J209230,"NLP, Kubernetes, Java","SQL, NumPy, Machine Learning, Tableau, Power BI",3,5,0,Low,Bachelor,0,Delhi,Software Engineer
U109231,J209231,"Pandas, Docker, Deep Learning, NLP","SQL, Power BI, Pandas, Kubernetes, Excel, Python",4,6,1,Low,Bachelor,6,Chennai,DevOps Engineer
U109232,J209232,"Docker, Deep Learning, Excel, C++","Tableau, C++, Power BI, Kubernetes, AWS",4,5,1,Low,Master,9,Mumbai,Software Engineer
U109233,J209233,"Java, Tableau, NLP, Communication, Python, Docker","C++, Tableau, Communication",6,3,2,Medium,PhD,7,Bangalore,Backend Developer
U109234,J209234,"Data Analysis, NumPy, Kubernetes, SQL, Communication","Kubernetes, Power BI, Machine Learning, Python",5,4,1,Low,PhD,3,Bangalore,DevOps Engineer
U109235,J209235,"Statistics, Kubernetes, SQL","Python, AWS, Statistics, Power BI, C++, Machine Learning, Tableau",3,7,1,Low,High School,5,Delhi,ML Engineer
U109236,J209236,"Docker, Python, Communication, Machine Learning","Python, NLP, Tableau, Deep Learning, Java",4,5,1,Low,High School,1,Chennai,Data Analyst
U109237,J209237,"Python, TensorFlow, Deep Learning","TensorFlow, Tableau, Python, SQL",3,4,2,Medium,High School,0,Hyderabad,Data Scientist
U109238,J209238,"TensorFlow, C++, NLP","AWS, Pandas, NLP",3,3,1,Medium,Bachelor,3,Pune,Backend Developer
U109239,J209239,"C++, Leadership, Statistics, Deep Learning","Python, Pandas, NumPy, Leadership",4,4,1,Low,Bachelor,3,Mumbai,ML Engineer
U109240,J209240,"Communication, Statistics, NumPy, Python, Machine Learning, SQL, Docker","Excel, Deep Learning, Statistics",7,3,1,Medium,High School,0,Hyderabad,DevOps Engineer
U109241,J209241,"NumPy, Java, Data Analysis, TensorFlow, Python","Pandas, AWS, Docker, Kubernetes, Java",5,5,1,Low,High School,3,Bangalore,DevOps Engineer
U109242,J209242,"Deep Learning, Data Analysis, Statistics","Java, Power BI, AWS, Data Analysis, SQL",3,5,1,Low,PhD,1,Hyderabad,Data Analyst
U109243,J209243,"Machine Learning, Leadership, Tableau, Java, Excel","Python, SQL, Leadership, Pandas, Data Analysis, Power BI, Java",5,7,2,Low,PhD,9,Bangalore,Backend Developer
U109244,J209244,"Machine Learning, Pandas, AWS","Java, Communication, C++, Data Analysis, Docker",3,5,0,Low,Master,7,Bangalore,Data Analyst
U109245,J209245,"Machine Learning, Pandas, Python, C++, Communication, Kubernetes","Tableau, Communication, Statistics, TensorFlow",6,4,1,Low,High School,3,Pune,Backend Developer
U109246,J209246,"Java, Data Analysis, Machine Learning, Deep Learning, Communication, Power BI","Statistics, Kubernetes, AWS, Excel, Tableau, Python, SQL",6,7,0,Low,PhD,10,Chennai,Data Scientist
U109247,J209247,"Excel, Power BI, Leadership, Deep Learning","Statistics, Python, Power BI, AWS, Java",4,5,1,Low,High School,10,Chennai,Backend Developer
U109248,J209248,"AWS, Excel, Machine Learning, NLP, TensorFlow, Leadership, SQL","Machine Learning, C++, NLP",7,3,2,Medium,Master,6,Hyderabad,Business Analyst
U109249,J209249,"Communication, NumPy, Deep Learning, SQL","Docker, Kubernetes, Power BI, Statistics, Java",4,5,0,Low,Bachelor,6,Mumbai,Data Scientist
U109250,J209250,"SQL, AWS, NLP, Kubernetes, Communication, Java, Data Analysis","Power BI, SQL, Java, NumPy",7,4,2,Medium,PhD,1,Pune,Data Analyst
U109251,J209251,"Docker, AWS, NumPy","C++, Power BI, NumPy, TensorFlow",3,4,1,Low,Master,3,Pune,Data Scientist
U109252,J209252,"Python, Pandas, TensorFlow, Data Analysis, Excel, Kubernetes","Communication, Statistics, Power BI, Leadership, Tableau",6,5,0,Low,High School,0,Bangalore,Software Engineer
U109253,J209253,"Excel, Power BI, AWS, Deep Learning","NLP, Data Analysis, AWS",4,3,1,Medium,High School,5,Delhi,Backend Developer
U109254,J209254,"Machine Learning, TensorFlow, Kubernetes, Tableau, NumPy","Python, AWS, Deep Learning, NLP, NumPy",5,5,1,Low,Master,2,Chennai,DevOps Engineer
U109255,J209255,"Tableau, C++, Power BI","NumPy, Excel, Docker, SQL",3,4,0,Low,High School,10,Pune,Data Scientist
U109256,J209256,"C++, Statistics, Python, Power BI, Pandas","Kubernetes, Machine Learning, Data Analysis, Communication, Deep Learning, Docker",5,6,0,Low,Bachelor,4,Delhi,Data Analyst
U109257,J209257,"Deep Learning, Java, Docker, Pandas","Statistics, C++, SQL, Excel, Communication, Java",4,6,1,Low,PhD,8,Mumbai,ML Engineer
U109258,J209258,"C++, Machine Learning, Leadership, Java, Python, Deep Learning","Tableau, Pandas, Python, Excel, Docker",6,5,1,Low,PhD,0,Delhi,Data Analyst
U109259,J209259,"Python, C++, Excel, Power BI","Excel, Kubernetes, Statistics, AWS, Power BI",4,5,2,Medium,High School,0,Hyderabad,Business Analyst
U109260,J209260,"TensorFlow, Statistics, Python, Leadership, Docker, Machine Learning, Pandas","NumPy, Java, Statistics, Machine Learning, Power BI, Deep Learning",7,6,2,Medium,High School,9,Hyderabad,Business Analyst
U109261,J209261,"Python, Statistics, AWS, Excel, Java, Data Analysis, SQL","NumPy, C++, SQL, Machine Learning",7,4,1,Low,Master,4,Hyderabad,Data Analyst
U109262,J209262,"Kubernetes, Tableau, Pandas, Excel, Communication, Docker","AWS, NLP, C++, Pandas, TensorFlow",6,5,1,Low,PhD,10,Chennai,DevOps Engineer
U109263,J209263,"Excel, Communication, NLP, Statistics, Kubernetes, Tableau","Java, Statistics, Deep Learning",6,3,1,Medium,Master,4,Pune,Software Engineer
U109264,J209264,"AWS, Data Analysis, Kubernetes, SQL, Java","NLP, Tableau, Docker, Statistics, C++",5,5,0,Low,High School,8,Hyderabad,Software Engineer
U109265,J209265,"Python, NLP, Docker, Communication, Leadership","Power BI, Tableau, Excel, Machine Learning, Leadership, AWS",5,6,1,Low,Master,1,Hyderabad,Data Analyst
U109266,J209266,"Power BI, Java, Pandas, SQL, Data Analysis, NumPy, TensorFlow","Leadership, AWS, SQL, NLP, C++",7,5,1,Low,Bachelor,1,Delhi,Backend Developer
U109267,J209267,"SQL, Statistics, Data Analysis","Communication, Power BI, Java",3,3,0,Low,Master,4,Delhi,ML Engineer
U109268,J209268,"Power BI, C++, Kubernetes, Leadership, Tableau, SQL, Python","Excel, Power BI, Pandas, Kubernetes, Tableau, Machine Learning",7,6,3,Medium,Bachelor,6,Mumbai,Data Scientist
U109269,J209269,"Deep Learning, C++, Tableau, Data Analysis","TensorFlow, Power BI, Kubernetes",4,3,0,Low,Master,6,Chennai,ML Engineer
U109270,J209270,"AWS, Statistics, NLP, Power BI","TensorFlow, Excel, AWS, Python",4,4,1,Low,High School,4,Pune,Data Analyst
U109271,J209271,"Leadership, Communication, C++, Pandas, Docker, NumPy, NLP","Machine Learning, C++, Python",7,3,1,Medium,PhD,5,Hyderabad,Business Analyst
U109272,J209272,"NumPy, Excel, Machine Learning, Pandas, Power BI, Communication, Deep Learning","Statistics, Data Analysis, Java, Communication, Power BI, Excel, Tableau",7,7,3,Medium,PhD,7,Bangalore,Business Analyst
U109273,J209273,"NumPy, Kubernetes, Java, Statistics","Data Analysis, Deep Learning, Tableau, NumPy, NLP, AWS",4,6,1,Low,Master,9,Hyderabad,ML Engineer
U109274,J209274,"Excel, Power BI, NumPy, NLP, TensorFlow, Pandas, Data Analysis","Communication, Java, TensorFlow, Pandas, AWS, Statistics",7,6,2,Medium,PhD,4,Pune,DevOps Engineer
U109275,J209275,"Java, Deep Learning, SQL, Pandas","Communication, Kubernetes, TensorFlow, Statistics, AWS, Data Analysis",4,6,0,Low,High School,7,Chennai,DevOps Engineer
U109276,J209276,"Python, SQL, C++, Tableau, Leadership, AWS","Data Analysis, Machine Learning, Pandas, Python, Tableau",6,5,2,Medium,PhD,5,Delhi,Backend Developer
U109277,J209277,"Docker, Power BI, C++, NumPy","Excel, SQL, Kubernetes, NumPy, Statistics, Tableau, Leadership",4,7,1,Low,Master,4,Delhi,Data Scientist
U109278,J209278,"TensorFlow, Machine Learning, AWS, Kubernetes, C++","Machine Learning, NumPy, Leadership, Pandas, Power BI, Tableau",5,6,1,Low,High School,7,Pune,Backend Developer
U109279,J209279,"Docker, Excel, NumPy, C++, Leadership, Kubernetes, NLP","Leadership, Excel, Power BI, C++, NLP",7,5,4,High,Master,9,Hyderabad,Backend Developer
U109280,J209280,"Java, Data Analysis, Machine Learning, Deep Learning","Deep Learning, Power BI, Statistics, Communication, Tableau",4,5,1,Low,PhD,5,Delhi,Software Engineer
U109281,J209281,"AWS, Deep Learning, NLP, SQL, Kubernetes, Java","Communication, Pandas, Java, Statistics, NumPy",6,5,1,Low,High School,9,Delhi,Software Engineer
U109282,J209282,"Deep Learning, Excel, Leadership, Data Analysis, Java, Pandas, Power BI","C++, SQL, Kubernetes, Data Analysis",7,4,1,Low,High School,2,Delhi,Software Engineer
U109283,J209283,"SQL, Data Analysis, TensorFlow, Excel","SQL, AWS, TensorFlow, Kubernetes, Excel",4,5,3,Medium,Master,5,Bangalore,DevOps Engineer
U109284,J209284,"Statistics, NumPy, C++","Docker, NLP, Statistics, TensorFlow, Excel, Deep Learning, Power BI",3,7,1,Low,Master,0,Hyderabad,Data Analyst
U109285,J209285,"NumPy, Data Analysis, TensorFlow, Excel, Docker, Java","Kubernetes, Leadership, NumPy",6,3,1,Medium,Bachelor,7,Hyderabad,Backend Developer
U109286,J209286,"Data Analysis, C++, SQL, Communication, NumPy, Docker, TensorFlow","AWS, Excel, C++, Kubernetes, Pandas",7,5,1,Low,Bachelor,3,Pune,Data Scientist
U109287,J209287,"Excel, Java, Communication, Pandas","Kubernetes, Data Analysis, C++",4,3,0,Low,High School,6,Delhi,Data Scientist
U109288,J209288,"Python, AWS, NLP, Leadership","Machine Learning, Docker, Java, Communication, Statistics, Power BI, Kubernetes",4,7,0,Low,High School,5,Hyderabad,Data Scientist
U109289,J209289,"Tableau, NLP, Power BI, Data Analysis, Deep Learning","Data Analysis, TensorFlow, Pandas, SQL, NumPy, Kubernetes, AWS",5,7,1,Low,High School,5,Delhi,Data Analyst
U109290,J209290,"Data Analysis, NLP, Communication, C++, Pandas","Data Analysis, NLP, Power BI",5,3,2,Medium,Master,0,Delhi,Data Analyst
U109291,J209291,"Data Analysis, Leadership, Communication, SQL, Python, Kubernetes","Communication, NumPy, Python, AWS, C++, Deep Learning",6,6,2,Medium,Master,5,Pune,DevOps Engineer
U109292,J209292,"Leadership, Deep Learning, Pandas","TensorFlow, Data Analysis, Docker, Java, Power BI, Excel",3,6,0,Low,Master,3,Chennai,DevOps Engineer
U109293,J209293,"Python, Leadership, SQL, NumPy","Java, Kubernetes, Leadership",4,3,1,Medium,Bachelor,3,Chennai,Software Engineer
U109294,J209294,"Docker, Statistics, Communication","Power BI, C++, AWS, SQL, Python, Kubernetes",3,6,0,Low,Bachelor,6,Chennai,Backend Developer
U109295,J209295,"Communication, SQL, Power BI","Kubernetes, Tableau, Pandas, Deep Learning, AWS, Docker, Statistics",3,7,0,Low,High School,7,Hyderabad,Data Analyst
U109296,J209296,"NumPy, Kubernetes, Python, Statistics, Machine Learning, Deep Learning, C++","SQL, C++, NumPy, Deep Learning, Machine Learning, Data Analysis",7,6,4,Medium,Bachelor,4,Pune,Software Engineer
U109297,J209297,"AWS, Java, Kubernetes, NLP","Python, Communication, Excel, Power BI, AWS",4,5,1,Low,PhD,2,Chennai,Software Engineer
U109298,J209298,"Excel, Kubernetes, Pandas, Docker","Python, Power BI, C++, Tableau, Java",4,5,0,Low,Bachelor,5,Pune,Data Scientist
U109299,J209299,"Leadership, Statistics, Docker, Python, Power BI, Machine Learning","Communication, Machine Learning, Docker, Kubernetes, Power BI",6,5,3,Medium,High School,6,Pune,ML Engineer
U109300,J209300,"Excel, Machine Learning, NumPy","SQL, NLP, Leadership, Pandas, Power BI, Data Analysis, TensorFlow",3,7,0,Low,Master,7,Hyderabad,DevOps Engineer
U109301,J209301,"Docker, Tableau, Kubernetes","Python, Docker, TensorFlow, Tableau, Java, AWS",3,6,2,Medium,PhD,10,Pune,Data Analyst
U109302,J209302,"Docker, Power BI, Pandas","NumPy, Docker, Leadership, TensorFlow, AWS",3,5,1,Low,Master,6,Delhi,Data Scientist
U109303,J209303,"C++, NLP, Pandas, Data Analysis, NumPy, Python","Machine Learning, NLP, SQL, Data Analysis, Pandas, Power BI, NumPy",6,7,4,Medium,Bachelor,10,Pune,Software Engineer
U109304,J209304,"Machine Learning, Python, TensorFlow, Power BI, SQL","Python, TensorFlow, Data Analysis, Java, Pandas, Tableau",5,6,2,Medium,PhD,8,Chennai,DevOps Engineer
U109305,J209305,"SQL, Python, Kubernetes, NumPy, Docker","AWS, Tableau, Kubernetes, Excel",5,4,1,Low,Master,7,Chennai,Backend Developer
U109306,J209306,"Machine Learning, Deep Learning, Communication, Statistics","Leadership, Data Analysis, Power BI, NLP, Deep Learning, Excel, Statistics",4,7,2,Low,PhD,9,Mumbai,DevOps Engineer
U109307,J209307,"Pandas, NumPy, Tableau, C++","Machine Learning, Java, Tableau, Statistics, Docker, Leadership",4,6,1,Low,Master,5,Mumbai,Backend Developer
U109308,J209308,"Leadership, Data Analysis, NumPy","Data Analysis, TensorFlow, Leadership, Statistics, NumPy",3,5,3,Medium,Bachelor,7,Hyderabad,Backend Developer
U109309,J209309,"NLP, Pandas, C++, Python","Tableau, NLP, Power BI, Machine Learning, TensorFlow, Excel, Python",4,7,2,Low,PhD,1,Bangalore,Data Analyst
U109310,J209310,"AWS, C++, Power BI, Statistics, Communication, Machine Learning","C++, Data Analysis, Statistics, TensorFlow, AWS",6,5,3,Medium,Master,6,Pune,Backend Developer
U109311,J209311,"Deep Learning, Kubernetes, Statistics, NLP, Data Analysis","Data Analysis, Docker, TensorFlow, Power BI, Deep Learning, SQL, Kubernetes",5,7,3,Medium,High School,7,Hyderabad,Software Engineer
U109312,J209312,"AWS, NLP, Java, Machine Learning, Deep Learning, Pandas, Docker","Communication, Leadership, Deep Learning, Power BI",7,4,1,Low,PhD,5,Delhi,Data Scientist
U109313,J209313,"TensorFlow, Java, Power BI, Excel","Pandas, Tableau, NumPy, C++, Statistics, Excel",4,6,1,Low,Bachelor,4,Pune,Backend Developer
U109314,J209314,"Power BI, NumPy, Data Analysis, TensorFlow, Statistics, Communication","Excel, Statistics, Machine Learning, Deep Learning, NLP",6,5,1,Low,High School,2,Delhi,Business Analyst
U109315,J209315,"Docker, Communication, Data Analysis, Pandas, Power BI, TensorFlow, Tableau","Deep Learning, Leadership, Power BI, Pandas, C++, TensorFlow, Java",7,7,3,Medium,PhD,2,Hyderabad,Data Scientist
U109316,J209316,"Python, Communication, Pandas, C++","Deep Learning, Leadership, Statistics, Kubernetes, Tableau, C++",4,6,1,Low,Bachelor,4,Chennai,Backend Developer
U109317,J209317,"Machine Learning, Docker, Data Analysis, C++, Statistics, NumPy","Statistics, Machine Learning, AWS, Pandas, Leadership",6,5,2,Medium,Master,7,Mumbai,Data Scientist
U109318,J209318,"Leadership, Statistics, Docker, Python, Tableau, Data Analysis","Kubernetes, NumPy, Python, Leadership, Statistics",6,5,3,Medium,Master,10,Pune,DevOps Engineer
U109319,J209319,"TensorFlow, Data Analysis, Leadership, Statistics","Tableau, Power BI, Python, Docker, AWS, Data Analysis",4,6,1,Low,High School,6,Chennai,Business Analyst
U109320,J209320,"Communication, Tableau, Leadership","NLP, NumPy, Excel",3,3,0,Low,Master,5,Hyderabad,Backend Developer
U109321,J209321,"Statistics, Kubernetes, Tableau, Data Analysis, Communication, Deep Learning","Pandas, Machine Learning, C++, Kubernetes, AWS, TensorFlow, Deep Learning",6,7,2,Low,Master,0,Pune,ML Engineer
U109322,J209322,"Kubernetes, Statistics, Leadership, C++","Excel, NumPy, Statistics",4,3,1,Medium,PhD,2,Mumbai,Business Analyst
U109323,J209323,"Python, Docker, Excel, Kubernetes, Deep Learning, Java, Leadership","Data Analysis, NumPy, TensorFlow, Tableau, Power BI",7,5,0,Low,Master,1,Chennai,DevOps Engineer
